记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
1311 2017_06_12 15:04:52 077 8 0 1.007 44.0 0.5563,0.4188 1824 -7.49E-005 591.7 86.7 730.2 87.9 13.27 0.10 0.27
                                1 25.333 0.1 0.5462,0.4088 1824 8.96E-005 590.7 86.7 731.3 86.8 12.24 0.10 8.05
                                2 11.268 0.0 0.5462,0.4088 1825 -7.46E-005 590.6 86.7 731.3 86.8 12.24 0.10 36.22
1312 2017_06_12 15:04:52 114 7 0 1.000 44.0 0.5562,0.4188 1825 -7.06E-005 591.6 86.7 730.2 87.8 13.25 0.10 0.28
                                1 11.274 0.1 0.5462,0.4088 1825 -7.55E-005 590.7 86.6 731.3 86.8 12.24 0.10 15.51
                                2 11.257 0.1 0.5461,0.4088 1825 7.85E-005 590.6 86.7 731.3 86.8 12.24 0.10 13.59
1313 2017_06_12 15:04:52 152 7 0 0.988 44.0 0.5561,0.4188 1825 8.47E-005 591.7 86.6 730.2 87.8 13.23 0.10 0.28
                                1 11.281 0.1 0.5466,0.4082 1819 -2.15E-004 590.8 86.6 731.3 86.8 12.15 0.10 17.95
                                2 11.255 0.1 0.5466,0.4082 1819 -2.05E-004 590.8 86.6 731.3 86.8 12.16 0.10 21.60
1314 2017_06_12 15:04:52 187 7 0 0.987 44.0 0.5565,0.4183 1820 -1.90E-004 591.7 86.6 730.2 87.8 13.16 0.10 0.28
                                1 11.298 0.1 0.5464,0.4084 1821 -1.65E-004 590.7 86.6 731.3 86.8 12.18 0.10 9.80
                                2 11.247 0.0 0.5464,0.4085 1822 -1.55E-004 590.7 86.6 731.3 86.8 12.20 0.10 108.45
1315 2017_06_12 15:04:52 224 7 0 0.989 44.0 0.5564,0.4185 1822 -1.42E-004 591.7 86.6 730.2 87.8 13.21 0.10 0.28
                                1 11.246 0.1 0.5463,0.4085 1822 1.42E-004 590.7 86.6 731.3 86.8 12.20 0.10 18.08
                                2 11.281 0.0 0.5463,0.4086 1823 -1.46E-004 590.7 86.6 731.3 86.8 12.21 0.10 36.07
1316 2017_06_12 15:04:52 261 7 0 0.988 44.0 0.5563,0.4186 1823 -1.38E-004 591.7 86.6 730.2 87.8 13.21 0.10 0.28
                                1 25.333 0.1 0.5463,0.4086 1823 -1.40E-004 590.7 86.6 731.3 86.8 12.22 0.10 3.71
                                2 11.245 0.0 0.5463,0.4086 1823 -1.45E-004 590.7 86.6 731.3 86.8 12.22 0.10 108.65
1317 2017_06_12 15:04:52 298 7 0 0.990 44.0 0.5563,0.4185 1822 1.52E-004 591.7 86.6 730.2 87.7 13.22 0.10 0.28
                                1 11.288 0.1 0.5463,0.4085 1822 1.52E-004 590.7 86.6 731.3 86.7 12.22 0.10 12.03
                                2 11.258 0.1 0.5460,0.4089 1827 6.15E-005 590.6 86.6 731.3 85.2 12.26 0.10 21.78
1318 2017_06_12 15:04:52 335 255 0 25.323 44.0 0.5558,0.4185 1826 -2.11E-004 591.7 86.4 730.2 86.9 13.25 0.10 0.01
                                1 11.305 0.1 0.5457,0.4087 1827 1.58E-004 590.6 86.5 731.3 85.9 12.26 0.10 13.55
                                2 11.264 0.0 0.5454,0.4091 1832 -7.23E-005 590.6 86.5 731.3 86.1 12.29 0.10 36.38
1319 2017_06_12 15:04:52 372 8 0 1.017 44.0 0.5558,0.4191 1830 -5.48E-005 591.6 86.6 668.6 86.8 13.39 0.10 0.27
                                1 11.284 0.1 0.5459,0.4089 1828 -8.60E-005 590.6 86.6 731.3 85.6 12.33 0.10 12.14
                                2 11.261 0.0 0.5458,0.4090 1828 7.27E-005 590.6 86.6 731.3 85.8 12.32 0.10 27.35
1320 2017_06_12 15:04:52 410 7 0 0.983 44.0 0.5559,0.4189 1828 -7.66E-005 591.6 86.6 730.2 86.9 13.32 0.10 0.28
                                1 11.281 0.0 0.5459,0.4088 1827 -9.16E-005 590.6 86.6 731.3 86.0 12.31 0.10 109.14
                                2 11.258 0.0 0.5460,0.4088 1826 9.67E-005 590.6 86.6 731.3 86.0 12.31 0.10 27.34
1321 2017_06_12 15:04:52 446 7 0 0.992 44.0 0.5560,0.4188 1826 9.75E-005 591.6 86.6 730.2 87.0 13.31 0.10 0.28
                                1 11.325 0.1 0.5463,0.4088 1824 6.76E-005 590.7 86.7 731.3 85.9 12.40 0.10 13.68
                                2 25.333 0.0 0.5468,0.4082 1817 1.98E-004 590.8 86.6 731.3 85.7 12.31 0.10 24.30
1322 2017_06_12 15:04:52 484 7 0 0.993 44.0 0.5563,0.4186 1823 1.23E-004 591.7 86.6 730.2 87.0 13.33 0.10 0.28
                                1 11.278 0.1 0.5462,0.4086 1823 1.29E-004 590.7 86.6 731.3 86.0 12.33 0.10 10.94
                                2 11.286 0.0 0.5463,0.4086 1823 -1.32E-004 590.7 86.6 731.3 86.0 12.33 0.10 109.23
1323 2017_06_12 15:04:52 521 7 0 0.992 44.0 0.5562,0.4187 1824 1.15E-004 591.7 86.6 730.2 87.0 13.33 0.10 0.28
                                1 11.287 0.1 0.5462,0.4086 1824 -1.27E-004 590.7 86.6 731.3 86.0 12.34 0.10 7.81
                                2 11.238 0.0 0.5462,0.4086 1824 -1.26E-004 590.7 86.6 731.3 86.0 12.34 0.10 54.89
1324 2017_06_12 15:04:52 557 7 0 0.989 44.0 0.5562,0.4187 1824 -1.18E-004 591.7 86.6 742.4 87.0 13.35 0.10 0.28
                                1 11.296 0.1 0.5458,0.4084 1825 2.25E-004 590.7 86.4 743.5 86.0 12.35 0.10 15.62
                                2 11.254 0.0 0.5460,0.4085 1824 -1.82E-004 590.7 86.5 743.5 86.0 12.40 0.10 36.72
1325 2017_06_12 15:04:52 594 7 0 0.995 44.0 0.5560,0.4186 1825 -1.55E-004 591.7 86.5 742.4 87.0 13.40 0.10 0.28
                                1 11.285 0.1 0.5458,0.4088 1827 1.15E-004 590.6 86.5 743.5 86.1 12.41 0.10 13.75
                                2 11.244 0.1 0.5453,0.4094 1834 5.02E-005 590.5 86.6 743.5 86.4 12.47 0.11 22.18
1326 2017_06_12 15:04:52 630 7 0 0.991 44.0 0.5555,0.4191 1831 4.68E-005 591.6 86.6 742.4 87.3 13.43 0.10 0.28
                                1 11.292 0.1 0.5456,0.4090 1830 6.28E-005 590.6 86.6 743.5 86.2 12.44 0.10 18.36
                                2 11.254 0.0 0.5457,0.4090 1829 7.16E-005 590.6 86.6 743.5 86.2 12.43 0.10 27.61
1327 2017_06_12 15:04:52 667 7 0 0.990 44.0 0.5557,0.4190 1829 7.69E-005 591.6 86.5 742.4 87.2 13.44 0.11 0.28
                                1 11.252 0.1 0.5452,0.4096 1836 5.07E-005 590.5 86.6 743.5 86.2 12.49 0.11 10.09
                                2 11.262 0.1 0.5446,0.4086 1834 2.64E-004 590.6 86.1 743.5 86.3 12.47 0.11 13.84
1328 2017_06_12 15:04:52 704 7 0 0.993 44.0 0.5550,0.4188 1833 1.63E-004 591.6 86.3 742.4 87.2 13.47 0.11 0.28
                                1 11.277 0.1 0.5451,0.4089 1833 -1.49E-004 590.6 86.3 743.5 86.3 12.47 0.11 11.06
                                2 11.257 0.1 0.5453,0.4088 1831 1.38E-004 590.6 86.4 743.5 86.2 12.45 0.11 18.43
1329 2017_06_12 15:04:52 739 7 0 0.987 44.0 0.5554,0.4189 1831 1.24E-004 591.6 86.4 742.4 87.2 13.45 0.11 0.28
                                1 11.276 0.1 0.5454,0.4089 1831 -1.07E-004 590.6 86.5 743.5 86.2 12.45 0.11 8.50
                                2 11.285 0.1 0.5454,0.4090 1832 -9.91E-005 590.6 86.5 743.5 86.2 12.47 0.11 18.42
1330 2017_06_12 15:04:52 780 7 0 0.995 44.0 0.5552,0.4188 1832 -1.63E-004 591.6 86.3 742.5 87.2 13.48 0.11 0.28
                                1 11.285 0.1 0.5451,0.4090 1834 -1.07E-004 590.6 86.4 743.6 86.3 12.54 0.11 13.89
                                2 11.251 0.0 0.5452,0.4089 1832 -1.38E-004 590.6 86.4 743.6 86.2 12.47 0.11 27.72
1331 2017_06_12 15:04:52 819 7 0 0.990 44.0 0.5553,0.4189 1832 -1.30E-004 591.6 86.4 742.5 87.2 13.48 0.11 0.28
                                1 11.286 0.1 0.5453,0.4089 1832 1.11E-004 590.6 86.4 743.6 86.2 12.48 0.11 13.83
                                2 11.257 0.0 0.5453,0.4089 1831 1.31E-004 590.6 86.4 743.5 86.2 12.47 0.11 27.69
1332 2017_06_12 15:04:52 858 7 0 0.997 44.0 0.5559,0.4185 1825 1.96E-004 591.7 86.4 742.5 87.0 13.54 0.11 0.28
                                1 11.283 0.1 0.5456,0.4087 1828 -1.59E-004 590.6 86.4 743.6 86.1 12.53 0.11 12.34
                                2 25.333 0.0 0.5456,0.4087 1828 1.62E-004 590.6 86.4 743.6 86.1 12.51 0.11 12.35
1333 2017_06_12 15:04:52 897 7 0 0.975 44.0 0.5557,0.4186 1828 -1.70E-004 591.7 86.4 742.5 87.1 13.52 0.11 0.29
                                1 11.298 0.1 0.5459,0.4085 1825 -1.81E-004 590.7 86.5 743.6 86.0 12.55 0.11 15.87
                                2 11.247 0.0 0.5459,0.4086 1826 -1.70E-004 590.7 86.5 743.6 86.0 12.54 0.11 27.88
1334 2017_06_12 15:04:52 936 7 0 0.990 44.0 0.5577,0.4174 1806 3.56E-004 591.9 86.7 742.5 86.4 13.67 0.11 0.29
                                1 11.265 0.1 0.5453,0.4090 1832 -1.06E-004 590.6 86.4 743.6 86.2 12.50 0.11 10.09
                                2 11.264 0.1 0.5457,0.4087 1828 -1.48E-004 590.6 86.5 743.6 86.1 12.52 0.11 11.11
1335 2017_06_12 15:04:52 976 7 0 0.992 44.0 0.5554,0.4189 1831 -1.21E-004 591.6 86.4 742.5 87.2 13.50 0.11 0.28
                                1 11.268 0.1 0.5453,0.4090 1832 9.92E-005 590.6 86.4 743.6 86.2 12.49 0.11 15.84
                                2 11.238 0.0 0.5454,0.4089 1831 1.14E-004 590.6 86.4 743.6 86.2 12.50 0.11 55.62
1336 2017_06_12 15:04:53 024 7 0 0.987 44.0 0.5553,0.4190 1832 -1.07E-004 591.6 86.4 742.5 87.2 13.54 0.11 0.29
                                1 11.290 0.1 0.5454,0.4089 1831 -1.04E-004 590.6 86.5 743.6 86.2 12.50 0.11 15.81
                                2 11.254 0.1 0.5456,0.4088 1829 -1.26E-004 590.6 86.5 743.6 86.2 12.51 0.11 11.11
1337 2017_06_12 15:04:53 062 8 0 1.006 44.0 0.5557,0.4187 1827 1.44E-004 591.6 86.5 742.5 87.1 13.50 0.11 0.28
                                1 11.294 0.1 0.5458,0.4087 1827 -1.46E-004 590.7 86.5 743.6 86.1 12.51 0.11 8.52
                                2 11.249 0.0 0.5458,0.4087 1827 -1.44E-004 590.7 86.5 743.6 86.1 12.52 0.11 0.00
1338 2017_06_12 15:04:53 097 7 0 0.989 44.0 0.5558,0.4187 1827 -1.50E-004 591.7 86.5 742.5 87.1 13.52 0.11 0.28
                                1 11.280 0.1 0.5458,0.4087 1827 -1.50E-004 590.7 86.5 743.6 86.1 12.51 0.11 11.09
                                2 11.227 0.1 0.5458,0.4086 1827 -1.61E-004 590.7 86.5 743.6 86.1 12.52 0.11 15.93
1339 2017_06_12 15:04:53 134 7 0 0.994 44.0 0.5557,0.4187 1827 1.52E-004 591.6 86.5 742.5 87.1 13.52 0.11 0.28
                                1 11.282 0.1 0.5457,0.4086 1827 -1.81E-004 590.7 86.4 743.6 86.1 12.53 0.11 15.86
                                2 11.244 0.1 0.5456,0.4086 1828 -1.68E-004 590.6 86.4 743.6 86.2 12.52 0.11 22.27
1340 2017_06_12 15:04:53 171 7 0 0.977 44.0 0.5556,0.4186 1828 -1.66E-004 591.6 86.4 742.5 87.2 13.53 0.11 0.29
                                1 11.287 0.1 0.5457,0.4086 1827 1.65E-004 590.7 86.4 743.6 86.1 12.52 0.11 18.49
                                2 11.263 0.0 0.5457,0.4086 1827 1.59E-004 590.7 86.5 743.6 86.2 12.52 0.11 27.79
1341 2017_06_12 15:04:53 209 7 0 0.991 44.0 0.5557,0.4186 1827 -1.66E-004 591.7 86.5 742.6 87.2 13.52 0.11 0.28
                                1 11.299 0.1 0.5458,0.4085 1826 -1.81E-004 590.7 86.5 743.6 86.1 12.54 0.11 12.34
                                2 11.276 0.1 0.5458,0.4086 1826 1.77E-004 590.7 86.5 743.6 86.1 12.54 0.11 13.90
1342 2017_06_12 15:04:53 246 7 0 0.990 44.0 0.5563,0.4184 1822 -1.75E-004 591.7 86.6 742.5 85.3 13.65 0.11 0.29
                                1 11.257 0.1 0.5462,0.4084 1823 -1.85E-004 590.7 86.5 743.7 84.6 12.64 0.11 9.35
                                2 11.305 0.0 0.5461,0.4084 1823 -1.85E-004 590.7 86.5 743.7 84.9 12.61 0.11 111.59
1343 2017_06_12 15:04:53 283 7 0 0.990 44.0 0.5561,0.4184 1823 1.86E-004 591.7 86.5 742.6 86.0 13.61 0.11 0.29
                                1 11.315 0.1 0.5461,0.4084 1823 1.91E-004 590.7 86.5 743.6 85.1 12.60 0.11 10.13
                                2 11.268 0.0 0.5461,0.4084 1823 -1.88E-004 590.7 86.5 743.6 85.1 12.60 0.11 0.00
1344 2017_06_12 15:04:53 319 7 0 0.991 44.0 0.5561,0.4184 1823 -1.93E-004 591.7 86.5 742.6 86.2 13.60 0.11 0.29
                                1 11.302 0.1 0.5461,0.4084 1823 -1.93E-004 590.7 86.5 743.7 85.2 12.60 0.11 15.92
                                2 11.266 0.0 0.5461,0.4084 1823 1.88E-004 590.7 86.5 743.7 85.2 12.59 0.11 37.26
1345 2017_06_12 15:04:53 355 7 0 0.990 44.0 0.5561,0.4184 1823 1.91E-004 591.7 86.5 742.6 86.3 13.59 0.11 0.29
                                1 11.289 0.1 0.5461,0.4084 1823 -1.95E-004 590.7 86.5 743.6 85.3 12.59 0.11 13.94
                                2 11.257 0.0 0.5461,0.4084 1823 -2.01E-004 590.7 86.5 743.6 85.4 12.58 0.11 37.27
1346 2017_06_12 15:04:53 393 7 0 0.993 44.0 0.5561,0.4184 1823 -1.98E-004 591.7 86.5 742.6 86.4 13.59 0.11 0.29
                                1 11.277 0.1 0.5461,0.4084 1823 -1.99E-004 590.7 86.5 743.6 85.4 12.58 0.11 10.15
                                2 11.210 0.0 0.5465,0.4080 1818 2.84E-004 590.8 86.5 743.6 85.3 12.54 0.11 37.29
1347 2017_06_12 15:04:53 430 7 0 0.988 44.0 0.5563,0.4182 1820 2.49E-004 591.8 86.5 742.5 86.4 13.55 0.11 0.29
                                1 11.286 0.1 0.5461,0.4084 1823 1.95E-004 590.7 86.5 743.7 85.6 12.57 0.11 10.13
                                2 11.244 0.1 0.5462,0.4083 1822 2.13E-004 590.7 86.5 743.7 85.5 12.56 0.11 18.62
1348 2017_06_12 15:04:53 466 7 0 0.990 44.0 0.5561,0.4183 1822 2.13E-004 591.7 86.5 742.6 86.5 13.56 0.11 0.29
                                1 11.274 0.1 0.5461,0.4083 1822 2.11E-004 590.7 86.5 743.7 85.6 12.56 0.11 7.96
                                2 11.255 0.0 0.5461,0.4083 1823 -2.13E-004 590.7 86.5 743.6 85.6 12.56 0.11 37.19
1349 2017_06_12 15:04:53 503 7 0 0.989 44.0 0.5562,0.4183 1822 2.12E-004 591.7 86.5 742.6 86.6 13.56 0.11 0.29
                                1 11.278 0.1 0.5461,0.4084 1823 -2.11E-004 590.7 86.5 743.7 85.6 12.56 0.11 11.14
                                2 25.333 0.0 0.5461,0.4084 1823 -2.11E-004 590.7 86.5 743.7 85.6 12.57 0.11 49.61
1350 2017_06_12 15:04:53 539 7 0 0.986 44.0 0.5561,0.4184 1823 -2.11E-004 591.7 86.5 742.6 86.7 13.57 0.11 0.29
                                1 11.287 0.1 0.5461,0.4084 1823 -2.00E-004 590.7 86.5 743.7 85.7 12.57 0.11 11.14
                                2 25.333 0.0 0.5461,0.4084 1823 1.96E-004 590.7 86.5 743.7 85.6 12.57 0.11 24.82
1351 2017_06_12 15:04:53 576 7 0 0.991 44.0 0.5561,0.4184 1823 1.98E-004 591.7 86.5 742.6 86.7 13.58 0.11 0.29
                                1 11.279 0.1 0.5461,0.4084 1823 1.99E-004 590.7 86.5 743.7 85.7 12.58 0.11 18.59
                                2 11.230 0.0 0.5461,0.4084 1823 1.97E-004 590.7 86.5 743.7 85.7 12.58 0.11 28.00
1352 2017_06_12 15:04:53 613 7 0 0.990 44.0 0.5561,0.4184 1823 1.98E-004 591.7 86.5 742.6 86.7 13.58 0.11 0.29
                                1 11.287 0.1 0.5461,0.4084 1823 -2.02E-004 590.7 86.5 743.7 85.7 12.58 0.11 13.93
                                2 11.258 0.0 0.5461,0.4084 1823 -2.11E-004 590.7 86.5 743.7 85.7 12.57 0.11 111.68
1353 2017_06_12 15:04:53 650 7 0 0.996 44.0 0.5561,0.4184 1823 -2.09E-004 591.7 86.5 742.6 86.7 13.57 0.11 0.28
                                1 11.281 0.0 0.5462,0.4083 1822 2.14E-004 590.7 86.5 743.7 85.7 12.57 0.11 27.85
                                2 11.258 0.0 0.5462,0.4083 1822 -2.14E-004 590.7 86.5 743.7 85.7 12.57 0.11 0.00
1354 2017_06_12 15:04:53 687 7 0 0.984 44.0 0.5562,0.4183 1822 2.16E-004 591.7 86.5 742.6 86.7 13.57 0.11 0.29
                                1 11.281 0.1 0.5462,0.4083 1822 -2.20E-004 590.7 86.5 743.7 85.7 12.56 0.11 11.14
                                2 11.262 0.0 0.5462,0.4083 1822 -2.20E-004 590.7 86.5 743.7 85.7 12.57 0.11 0.00
1355 2017_06_12 15:04:53 724 7 0 0.993 44.0 0.5561,0.4183 1822 2.18E-004 591.7 86.5 742.6 86.7 13.58 0.11 0.29
                                1 11.256 0.1 0.5461,0.4083 1822 2.19E-004 590.7 86.5 743.6 85.7 12.57 0.11 10.16
                                2 11.252 0.0 0.5462,0.4083 1822 -2.24E-004 590.7 86.5 695.6 85.7 12.57 0.11 0.00
1356 2017_06_12 15:04:53 760 7 0 0.989 44.0 0.5562,0.4183 1822 -2.25E-004 591.7 86.5 694.5 86.7 13.57 0.11 0.29
                                1 11.273 0.1 0.5462,0.4083 1822 -2.23E-004 590.7 86.5 743.6 85.7 12.57 0.11 9.29
                                2 11.267 0.0 0.5462,0.4083 1822 -2.22E-004 590.7 86.5 743.6 85.8 12.56 0.11 37.16
1357 2017_06_12 15:04:53 798 7 0 0.988 44.0 0.5562,0.4183 1822 -2.20E-004 591.7 86.5 742.5 86.7 13.56 0.11 0.29
                                1 11.289 0.1 0.5462,0.4083 1822 -2.22E-004 590.7 86.5 743.7 85.7 12.56 0.11 13.91
                                2 11.230 0.0 0.5462,0.4083 1822 -2.19E-004 590.7 86.5 743.7 85.8 12.55 0.11 37.26
1358 2017_06_12 15:04:53 835 7 0 0.975 44.0 0.5562,0.4183 1822 -2.20E-004 591.7 86.5 742.6 86.8 13.55 0.11 0.29
                                1 11.304 0.1 0.5462,0.4083 1822 -2.21E-004 590.7 86.5 743.7 85.8 12.55 0.11 15.86
                                2 11.280 0.0 0.5462,0.4083 1822 -2.23E-004 590.7 86.5 743.7 85.8 12.55 0.11 27.82
1359 2017_06_12 15:04:53 872 7 0 0.992 44.0 0.5562,0.4183 1822 -2.28E-004 591.7 86.5 742.6 86.8 13.55 0.11 0.28
                                1 11.284 0.1 0.5462,0.4082 1821 2.32E-004 590.7 86.5 743.6 85.8 12.54 0.11 13.89
                                2 11.254 0.1 0.5462,0.4082 1821 -2.35E-004 590.7 86.5 743.7 85.9 12.54 0.11 22.28
1360 2017_06_12 15:04:53 908 7 0 0.987 44.0 0.5563,0.4182 1821 -2.39E-004 591.7 86.5 742.5 86.9 13.53 0.11 0.29
                                1 11.275 0.1 0.5463,0.4082 1821 -2.40E-004 590.7 86.5 743.6 85.9 12.53 0.11 13.89
                                2 11.244 0.0 0.5463,0.4082 1821 -2.42E-004 590.7 86.5 743.6 85.9 12.53 0.11 111.46
1361 2017_06_12 15:04:53 946 7 0 0.991 44.0 0.5563,0.4182 1821 -2.39E-004 591.7 86.5 742.5 86.9 13.53 0.11 0.28
                                1 11.307 0.1 0.5462,0.4082 1821 -2.37E-004 590.7 86.5 731.3 85.9 12.53 0.11 13.85
                                2 11.255 0.0 0.5462,0.4082 1821 -2.39E-004 590.7 86.5 743.6 85.9 12.53 0.11 55.65
1362 2017_06_12 15:04:53 983 7 0 0.993 44.0 0.5562,0.4182 1821 -2.39E-004 591.7 86.5 742.5 86.9 13.52 0.11 0.28
                                1 11.286 0.1 0.5462,0.4082 1821 2.37E-004 590.7 86.5 731.3 85.9 12.52 0.11 12.33
                                2 25.333 0.0 0.5462,0.4082 1821 2.38E-004 590.7 86.5 743.6 85.9 12.53 0.11 49.44
1363 2017_06_12 15:04:54 019 7 0 0.990 44.0 0.5562,0.4182 1821 2.37E-004 591.7 86.5 742.5 86.9 13.52 0.11 0.28
                                1 11.279 0.1 0.5462,0.4082 1821 2.39E-004 590.7 86.5 743.6 85.9 12.53 0.11 11.11
                                2 11.241 0.1 0.5462,0.4082 1822 -2.35E-004 590.7 86.5 743.6 85.9 12.53 0.11 15.92
1364 2017_06_12 15:04:54 056 7 0 0.989 44.0 0.5562,0.4182 1822 -2.38E-004 591.7 86.5 730.2 86.9 13.53 0.11 0.29
                                1 11.297 0.1 0.5462,0.4082 1822 -2.34E-004 590.7 86.5 731.3 85.9 12.52 0.11 13.86
                                2 11.237 0.0 0.5462,0.4083 1822 -2.33E-004 590.7 86.5 731.3 85.9 12.52 0.11 111.44
1365 2017_06_12 15:04:54 093 7 0 0.986 44.0 0.5567,0.4180 1817 -2.55E-004 591.8 86.6 730.2 85.2 13.60 0.11 0.29
                                1 11.278 0.1 0.5464,0.4081 1819 -2.45E-004 590.8 86.5 731.3 84.9 12.57 0.11 15.92
                                2 11.254 0.1 0.5464,0.4081 1820 -2.49E-004 590.8 86.5 731.3 85.2 12.55 0.11 12.39
1366 2017_06_12 15:04:54 120 7 0 0.992 44.0 0.5563,0.4181 1820 -2.48E-004 591.8 86.5 730.2 86.4 13.54 0.11 0.28
                                1 25.333 0.1 0.5463,0.4082 1821 -2.46E-004 590.7 86.5 731.3 85.5 12.53 0.11 7.07
                                2 11.257 0.0 0.5463,0.4082 1821 -2.48E-004 590.7 86.5 731.3 85.5 12.54 0.11 37.13
1367 2017_06_12 15:04:54 167 7 0 0.991 44.0 0.5563,0.4182 1821 -2.41E-004 591.7 86.5 730.2 86.5 13.54 0.11 0.28
                                1 11.281 0.1 0.5462,0.4082 1821 2.39E-004 590.7 86.5 731.3 85.6 12.54 0.11 11.12
                                2 11.261 0.1 0.5462,0.4082 1821 -2.41E-004 590.7 86.5 731.3 85.6 12.55 0.11 22.28
1368 2017_06_12 15:04:54 204 7 0 0.977 44.0 0.5562,0.4182 1821 -2.41E-004 591.7 86.5 730.2 86.6 13.55 0.11 0.29
                                1 25.333 0.1 0.5462,0.4082 1821 -2.41E-004 590.7 86.5 731.3 85.6 12.55 0.11 4.50
                                2 11.241 0.0 0.5466,0.4077 1816 -3.35E-004 590.8 86.5 731.3 85.4 12.51 0.11 37.10
1369 2017_06_12 15:04:54 240 7 0 0.991 44.0 0.5565,0.4179 1818 -2.95E-004 591.8 86.5 730.2 86.6 13.53 0.11 0.28
                                1 11.295 0.1 0.5464,0.4080 1818 2.90E-004 590.8 86.5 731.3 85.6 12.53 0.11 15.84
                                2 11.262 0.0 0.5463,0.4081 1819 2.72E-004 590.8 86.5 731.3 85.6 12.54 0.11 55.65
1370 2017_06_12 15:04:54 281 7 0 0.989 44.0 0.5563,0.4181 1820 -2.58E-004 591.8 86.5 730.2 86.6 13.54 0.11 0.29
                                1 11.293 0.1 0.5463,0.4082 1821 -2.47E-004 590.7 86.5 731.3 85.7 12.55 0.11 13.89
                                2 11.210 0.0 0.5463,0.4082 1821 -2.45E-004 590.7 86.5 731.3 85.6 12.55 0.11 0.00
1371 2017_06_12 15:04:54 322 7 0 0.991 44.0 0.5562,0.4184 1822 1.92E-004 591.7 86.5 730.2 86.7 13.61 0.11 0.29
                                1 11.267 0.1 0.5462,0.4083 1822 -2.21E-004 590.7 86.5 731.3 85.7 12.57 0.11 11.16
                                2 11.252 0.0 0.5462,0.4082 1821 2.32E-004 590.7 86.5 731.3 85.6 12.56 0.11 27.91
1372 2017_06_12 15:04:54 363 7 0 0.987 44.0 0.5562,0.4182 1821 2.36E-004 591.7 86.5 730.2 86.7 13.55 0.11 0.29
                                1 11.278 0.1 0.5458,0.4085 1826 1.83E-004 590.7 86.4 731.3 84.5 12.52 0.10 13.88
                                2 25.333 0.0 0.5463,0.4081 1820 -2.53E-004 590.8 86.5 731.3 85.9 12.54 0.11 0.00
1373 2017_06_12 15:04:54 405 7 0 0.991 44.0 0.5563,0.4182 1820 2.52E-004 591.8 86.5 730.2 86.7 13.54 0.11 0.28
                                1 25.333 0.1 0.5464,0.4081 1820 -2.59E-004 590.8 86.5 731.3 86.0 12.55 0.11 4.50
                                2 11.229 0.0 0.5463,0.4081 1820 -2.50E-004 590.8 86.5 731.3 85.9 12.55 0.11 37.25
1374 2017_06_12 15:04:54 447 7 0 0.985 44.0 0.5563,0.4181 1820 -2.51E-004 591.8 86.5 730.2 86.8 13.54 0.11 0.29
                                1 11.289 0.1 0.5463,0.4081 1820 2.52E-004 590.8 86.5 731.3 85.8 12.54 0.11 11.11
                                2 11.255 0.0 0.5463,0.4081 1820 2.55E-004 590.8 86.5 731.3 85.9 12.54 0.11 0.00
1375 2017_06_12 15:04:54 489 7 0 0.990 44.0 0.5563,0.4182 1821 -2.53E-004 591.8 86.5 730.2 86.8 13.54 0.11 0.28
                                1 11.297 0.1 0.5463,0.4082 1820 2.54E-004 590.8 86.5 731.3 85.8 12.55 0.11 10.10
                                2 11.251 0.0 0.5463,0.4082 1821 -2.54E-004 590.8 86.5 731.3 85.8 12.55 0.11 37.17
1376 2017_06_12 15:04:54 534 8 0 1.010 44.0 0.5563,0.4182 1820 2.52E-004 591.8 86.5 730.2 86.8 13.55 0.11 0.28
                                1 11.286 0.1 0.5463,0.4082 1821 -2.51E-004 590.8 86.5 731.3 85.8 12.54 0.11 9.26
                                2 11.242 0.0 0.5463,0.4082 1821 -2.54E-004 590.8 86.5 731.3 85.9 12.54 0.11 37.17
1377 2017_06_12 15:04:54 583 7 0 0.993 44.0 0.5563,0.4181 1820 2.56E-004 591.8 86.5 730.2 86.8 13.53 0.11 0.28
                                1 11.274 0.1 0.5463,0.4081 1820 2.56E-004 590.8 86.5 731.3 85.8 12.53 0.11 9.26
                                2 11.247 0.0 0.5463,0.4081 1820 2.57E-004 590.8 86.5 731.3 85.9 12.53 0.11 0.00
1378 2017_06_12 15:04:54 620 7 0 0.992 44.0 0.5563,0.4182 1821 -2.54E-004 591.8 86.5 730.2 86.9 13.53 0.11 0.28
                                1 11.278 0.1 0.5461,0.4084 1823 -2.05E-004 590.7 86.5 731.3 85.9 12.57 0.11 10.13
                                2 11.255 0.0 0.5462,0.4082 1821 -2.49E-004 590.7 86.5 731.3 85.9 12.54 0.11 0.00
1379 2017_06_12 15:04:54 661 8 0 1.000 44.0 0.5562,0.4182 1821 -2.46E-004 591.7 86.5 730.2 86.9 13.54 0.11 0.28
                                1 11.305 0.1 0.5462,0.4082 1821 2.43E-004 590.7 86.5 731.3 85.9 12.54 0.11 15.84
                                2 11.243 0.0 0.5462,0.4082 1822 -2.35E-004 590.7 86.5 731.3 85.9 12.54 0.11 0.00
1380 2017_06_12 15:04:54 703 8 0 1.026 44.0 0.5562,0.4183 1822 -2.32E-004 591.7 86.5 730.2 86.9 13.55 0.11 0.28
