记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
177 2017_06_12 15:05:06 767 8 0 1.000 44.0 0.5562,0.4180 1820 -2.95E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
178 2017_06_12 15:05:06 785 7 0 1.000 44.0 0.5562,0.4180 1820 -2.96E-004 591.8 86.4 730.1 87.5 13.64 0.11 0.28
179 2017_06_12 15:05:06 805 8 0 1.006 44.0 0.5562,0.4180 1820 -2.98E-004 591.8 86.4 730.1 87.5 13.64 0.11 0.28
180 2017_06_12 15:05:06 826 8 0 1.012 44.0 0.5562,0.4180 1820 -3.01E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
181 2017_06_12 15:05:06 845 7 0 0.993 44.0 0.5562,0.4180 1820 -3.02E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.29
182 2017_06_12 15:05:06 866 7 0 1.000 44.0 0.5562,0.4180 1820 -3.02E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
183 2017_06_12 15:05:06 887 8 0 1.005 44.0 0.5562,0.4180 1820 -3.04E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
184 2017_06_12 15:05:06 907 8 0 1.013 44.0 0.5562,0.4180 1820 -3.02E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
185 2017_06_12 15:05:06 927 8 0 1.000 44.0 0.5562,0.4180 1820 -3.04E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
186 2017_06_12 15:05:06 947 8 0 1.004 44.0 0.5562,0.4180 1820 -3.05E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.28
187 2017_06_12 15:05:06 967 7 0 0.996 44.0 0.5562,0.4180 1820 -3.03E-004 591.8 86.4 730.2 87.5 13.64 0.11 0.29
188 2017_06_12 15:05:06 987 7 0 0.994 44.0 0.5571,0.4175 1811 3.57E-004 591.9 86.5 730.2 86.7 13.75 0.11 0.29
189 2017_06_12 15:05:07 008 8 0 1.001 44.0 0.5563,0.4179 1819 -3.25E-004 591.8 86.4 730.2 87.7 13.64 0.11 0.28
190 2017_06_12 15:05:07 029 7 0 0.997 44.0 0.5564,0.4179 1818 -3.15E-004 591.8 86.4 730.2 87.4 13.67 0.11 0.29
191 2017_06_12 15:05:07 049 7 0 1.000 44.0 0.5564,0.4179 1818 3.13E-004 591.8 86.4 730.2 87.3 13.67 0.11 0.29
192 2017_06_12 15:05:07 071 8 0 1.002 44.0 0.5564,0.4179 1818 -3.13E-004 591.8 86.4 730.2 87.3 13.67 0.11 0.28
193 2017_06_12 15:05:07 092 8 0 1.019 44.0 0.5563,0.4179 1819 -3.12E-004 591.8 86.4 730.2 87.4 13.66 0.11 0.28
194 2017_06_12 15:05:07 112 7 0 1.000 44.0 0.5563,0.4179 1819 -3.12E-004 591.8 86.4 730.2 87.4 13.66 0.11 0.28
195 2017_06_12 15:05:07 133 8 0 1.018 44.0 0.5563,0.4179 1819 -3.10E-004 591.8 86.4 730.2 87.4 13.65 0.11 0.28
196 2017_06_12 15:05:07 154 8 0 1.000 44.0 0.5563,0.4179 1819 3.10E-004 591.8 86.4 730.2 87.4 13.65 0.11 0.28
197 2017_06_12 15:05:07 175 8 0 1.006 44.0 0.5563,0.4179 1819 -3.11E-004 591.8 86.4 730.2 87.4 13.66 0.11 0.28
198 2017_06_12 15:05:07 196 8 0 1.002 44.0 0.5563,0.4179 1819 3.10E-004 591.8 86.4 730.2 87.5 13.65 0.11 0.28
199 2017_06_12 15:05:07 216 7 0 1.000 44.0 0.5563,0.4179 1819 3.10E-004 591.8 86.4 730.2 87.5 13.65 0.11 0.28
200 2017_06_12 15:05:07 235 8 0 1.001 44.0 0.5563,0.4179 1819 3.11E-004 591.8 86.4 730.2 87.5 13.65 0.11 0.28
201 2017_06_12 15:05:07 254 8 0 1.008 44.0 0.5563,0.4179 1819 -3.11E-004 591.8 86.4 730.2 87.5 13.66 0.11 0.28
202 2017_06_12 15:05:42 244 10 0 9.206 0.1 0.5578,0.4161 1798 -6.99E-004 592.1 86.3 771.1 88.8 14.17 0.13 10.21
203 2017_06_12 15:05:42 841 10 0 9.237 0.2 0.5578,0.4157 1795 8.09E-004 592.2 86.2 771.1 90.3 14.09 0.12 7.45
204 2017_06_12 15:05:43 239 10 0 9.249 0.2 0.5560,0.4171 1816 -5.55E-004 591.9 86.1 770.9 89.0 13.88 0.12 6.32
205 2017_06_12 15:05:44 289 10 0 9.211 0.1 0.5563,0.4172 1815 -5.09E-004 591.9 86.2 770.9 89.1 13.87 0.11 11.63
206 2017_06_12 15:05:44 307 10 0 9.214 0.1 0.5564,0.4173 1815 -4.80E-004 591.9 86.3 770.8 88.9 13.86 0.11 13.94
207 2017_06_12 15:05:44 325 10 0 9.233 0.2 0.5567,0.4170 1811 -5.37E-004 591.9 86.3 746.5 88.7 13.80 0.11 9.23
208 2017_06_12 15:05:44 344 10 0 9.213 0.1 0.5565,0.4171 1813 -5.03E-004 591.9 86.3 770.4 88.5 13.79 0.11 10.67
209 2017_06_12 15:05:44 362 10 0 9.216 0.2 0.5565,0.4173 1814 4.62E-004 591.9 86.3 746.5 88.5 13.79 0.11 6.60
210 2017_06_12 15:05:44 382 10 0 9.223 0.2 0.5565,0.4173 1814 4.55E-004 591.9 86.3 746.5 88.6 13.79 0.11 7.29
211 2017_06_12 15:05:44 400 10 0 9.232 0.2 0.5564,0.4174 1815 -4.31E-004 591.9 86.3 770.2 88.4 13.78 0.11 6.29
212 2017_06_12 15:05:44 420 10 0 9.219 0.2 0.5564,0.4175 1816 -4.34E-004 591.9 86.3 770.2 88.5 13.78 0.11 5.77
213 2017_06_12 15:05:44 438 10 0 9.232 0.2 0.5567,0.4171 1811 5.10E-004 591.9 86.3 746.6 89.6 13.73 0.11 6.26
214 2017_06_12 15:05:44 457 10 0 9.227 0.2 0.5565,0.4173 1813 4.74E-004 591.9 86.3 770.0 89.0 13.73 0.11 5.74
215 2017_06_12 15:05:44 476 10 0 9.221 0.2 0.5564,0.4174 1815 -4.40E-004 591.9 86.3 770.0 88.7 13.74 0.11 6.57
216 2017_06_12 15:05:44 495 10 0 9.240 0.2 0.5564,0.4174 1815 -4.40E-004 591.9 86.3 770.8 88.7 13.75 0.11 8.11
217 2017_06_12 15:05:44 514 10 0 9.233 0.2 0.5564,0.4174 1815 4.40E-004 591.9 86.3 770.8 88.6 13.75 0.11 8.11
218 2017_06_12 15:05:44 533 10 0 9.213 0.2 0.5563,0.4175 1816 4.20E-004 591.8 86.3 770.8 88.4 13.74 0.11 9.21
219 2017_06_12 15:05:44 552 10 0 9.219 0.2 0.5563,0.4176 1817 -4.02E-004 591.8 86.3 770.8 88.2 13.73 0.11 7.67
220 2017_06_12 15:05:44 571 10 0 9.213 0.1 0.5563,0.4176 1817 -3.93E-004 591.8 86.3 770.2 88.1 13.73 0.11 11.50
221 2017_06_12 15:05:44 590 10 0 9.218 0.2 0.5563,0.4176 1817 -3.88E-004 591.8 86.3 770.1 88.1 13.72 0.11 8.62
222 2017_06_12 15:05:44 609 10 0 9.218 0.1 0.5563,0.4177 1818 -3.75E-004 591.8 86.4 770.0 88.0 13.71 0.11 12.53
223 2017_06_12 15:05:44 630 10 0 9.219 0.1 0.5562,0.4178 1819 -3.60E-004 591.8 86.3 769.9 88.0 13.70 0.11 15.29
224 2017_06_12 15:05:44 652 10 0 9.209 0.1 0.5563,0.4177 1817 3.75E-004 591.8 86.4 701.9 87.9 13.71 0.11 17.24
225 2017_06_12 15:05:44 674 10 0 9.220 0.1 0.5563,0.4177 1818 3.63E-004 591.8 86.4 700.9 88.0 13.71 0.11 13.77
226 2017_06_12 15:05:44 695 10 0 9.197 0.2 0.5563,0.4178 1818 3.60E-004 591.8 86.4 769.8 87.9 13.71 0.11 8.12
227 2017_06_12 15:05:44 717 10 0 9.225 0.2 0.5563,0.4178 1818 3.60E-004 591.8 86.4 769.8 87.9 13.70 0.11 9.17
228 2017_06_12 15:05:44 740 10 0 9.209 0.2 0.5562,0.4178 1818 3.62E-004 591.8 86.4 769.8 87.9 13.71 0.11 7.25
229 2017_06_12 15:05:44 763 10 0 9.211 0.2 0.5562,0.4178 1818 3.63E-004 591.8 86.4 769.8 87.8 13.71 0.11 7.66
230 2017_06_12 15:05:44 787 10 0 9.199 0.2 0.5562,0.4178 1819 -3.56E-004 591.8 86.4 769.8 87.8 13.71 0.11 7.66
231 2017_06_12 15:05:44 812 10 0 9.218 0.1 0.5562,0.4178 1819 -3.52E-004 591.8 86.4 769.8 87.8 13.71 0.11 9.83
232 2017_06_12 15:05:44 833 10 0 9.222 0.1 0.5562,0.4178 1819 -3.55E-004 591.8 86.4 769.8 87.9 13.70 0.11 10.58
233 2017_06_12 15:05:44 854 10 0 9.214 0.1 0.5562,0.4178 1819 -3.57E-004 591.8 86.3 769.8 87.9 13.71 0.11 10.60
234 2017_06_12 15:05:44 875 10 0 9.234 0.2 0.5562,0.4178 1819 -3.58E-004 591.8 86.4 769.8 87.9 13.70 0.11 8.59
235 2017_06_12 15:05:44 895 10 0 9.221 0.1 0.5562,0.4178 1819 -3.54E-004 591.8 86.4 769.8 87.9 13.70 0.11 9.83
236 2017_06_12 15:05:44 916 10 0 9.215 0.2 0.5562,0.4178 1819 -3.53E-004 591.8 86.4 769.8 87.9 13.71 0.11 9.18
237 2017_06_12 15:05:44 935 10 0 9.213 0.1 0.5562,0.4178 1819 -3.53E-004 591.8 86.4 769.8 87.9 13.71 0.11 11.48
238 2017_06_12 15:05:44 954 10 0 9.203 0.1 0.5562,0.4178 1819 -3.58E-004 591.8 86.4 769.8 87.9 13.71 0.11 9.85
239 2017_06_12 15:05:44 975 10 0 9.213 0.1 0.5562,0.4178 1819 -3.65E-004 591.8 86.3 769.8 87.9 13.71 0.11 10.60
240 2017_06_12 15:05:44 996 10 0 9.214 0.2 0.5562,0.4178 1819 -3.65E-004 591.8 86.3 769.8 87.9 13.72 0.11 8.62
241 2017_06_12 15:05:45 019 10 0 9.213 0.2 0.5562,0.4178 1819 -3.66E-004 591.8 86.3 769.8 87.9 13.71 0.11 9.19
242 2017_06_12 15:05:45 041 10 0 9.216 0.2 0.5562,0.4177 1819 -3.68E-004 591.8 86.3 769.8 88.0 13.71 0.11 6.26
243 2017_06_12 15:05:45 062 10 0 9.200 0.2 0.5562,0.4177 1819 -3.72E-004 591.8 86.3 769.8 87.9 13.72 0.11 6.90
244 2017_06_12 15:05:45 083 10 0 9.220 0.2 0.5562,0.4178 1819 -3.69E-004 591.8 86.3 769.8 87.9 13.72 0.11 6.89
245 2017_06_12 15:05:45 104 10 0 9.220 0.2 0.5561,0.4178 1819 -3.69E-004 591.8 86.3 769.8 87.9 13.72 0.11 7.25
246 2017_06_12 15:05:45 126 10 0 9.216 0.2 0.5561,0.4178 1819 3.67E-004 591.8 86.3 769.8 87.9 13.72 0.11 8.11
247 2017_06_12 15:05:45 149 10 0 9.215 0.1 0.5559,0.4176 1820 -4.43E-004 591.8 86.2 769.9 88.0 13.73 0.11 11.50
248 2017_06_12 15:05:45 173 10 0 9.224 0.1 0.5560,0.4177 1819 4.08E-004 591.8 86.3 769.9 87.9 13.73 0.11 11.49
249 2017_06_12 15:05:45 196 10 0 9.226 0.1 0.5560,0.4177 1820 -3.92E-004 591.8 86.3 769.9 87.9 13.72 0.11 10.60
250 2017_06_12 15:05:45 220 10 0 9.233 0.2 0.5561,0.4177 1819 -3.95E-004 591.8 86.3 769.9 87.9 13.73 0.11 8.10
251 2017_06_12 15:05:45 244 10 0 9.216 0.2 0.5555,0.4184 1827 2.44E-004 591.7 86.3 769.9 88.2 13.79 0.11 6.60
252 2017_06_12 15:05:45 267 10 0 9.217 0.2 0.5560,0.4178 1820 3.58E-004 591.8 86.3 770.0 88.0 13.74 0.11 7.27
253 2017_06_12 15:05:45 291 10 0 9.201 0.1 0.5560,0.4179 1821 -3.40E-004 591.8 86.3 770.0 88.0 13.74 0.11 9.88
254 2017_06_12 15:05:45 314 10 0 9.217 0.1 0.5560,0.4179 1821 -3.40E-004 591.8 86.3 770.0 88.0 13.74 0.11 15.34
255 2017_06_12 15:05:45 338 10 0 9.213 0.2 0.5561,0.4178 1820 -3.66E-004 591.8 86.3 770.0 88.0 13.73 0.11 9.20
256 2017_06_12 15:05:45 362 10 0 9.213 0.2 0.5561,0.4178 1819 3.67E-004 591.8 86.3 770.0 87.9 13.73 0.11 6.57
257 2017_06_12 15:05:45 383 10 0 9.217 0.2 0.5561,0.4178 1820 -3.59E-004 591.8 86.3 770.0 88.0 13.74 0.11 7.67
258 2017_06_12 15:05:45 403 10 0 9.207 0.2 0.5561,0.4178 1820 -3.69E-004 591.8 86.3 770.0 88.0 13.74 0.11 7.27
259 2017_06_12 15:05:45 423 10 0 9.220 0.2 0.5561,0.4178 1820 -3.72E-004 591.8 86.3 770.0 88.0 13.74 0.11 6.90
260 2017_06_12 15:05:45 444 10 0 9.232 0.2 0.5561,0.4178 1819 3.73E-004 591.8 86.3 770.0 88.0 13.74 0.11 7.26
261 2017_06_12 15:05:45 463 10 0 9.204 0.2 0.5561,0.4178 1820 -3.71E-004 591.8 86.3 770.0 88.0 13.74 0.11 6.91
262 2017_06_12 15:05:45 482 10 0 9.234 0.2 0.5561,0.4178 1820 -3.65E-004 591.8 86.3 770.0 88.0 13.74 0.11 6.56
263 2017_06_12 15:05:45 501 10 0 9.199 0.2 0.5561,0.4178 1819 3.68E-004 591.8 86.3 770.0 87.9 13.73 0.11 6.01
264 2017_06_12 15:05:45 521 10 0 9.205 0.2 0.5561,0.4178 1819 3.67E-004 591.8 86.3 770.0 87.9 13.73 0.11 6.91
265 2017_06_12 15:05:45 544 10 0 9.216 0.2 0.5561,0.4178 1819 3.68E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.27
266 2017_06_12 15:05:45 565 10 0 9.217 0.2 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.27
267 2017_06_12 15:05:45 588 10 0 9.223 0.2 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.26
268 2017_06_12 15:05:45 611 10 0 9.224 0.1 0.5562,0.4178 1819 -3.65E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.84
269 2017_06_12 15:05:45 634 10 0 9.216 0.1 0.5562,0.4177 1819 -3.70E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.85
270 2017_06_12 15:05:45 654 10 0 9.208 0.1 0.5561,0.4178 1819 -3.65E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.86
271 2017_06_12 15:05:45 676 10 0 9.214 0.2 0.5562,0.4178 1819 -3.63E-004 591.8 86.3 770.0 87.9 13.72 0.11 7.66
272 2017_06_12 15:05:45 697 10 0 9.240 0.2 0.5562,0.4178 1819 3.61E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.17
273 2017_06_12 15:05:45 718 10 0 9.220 0.2 0.5561,0.4178 1819 -3.65E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.56
274 2017_06_12 15:05:45 740 10 0 9.230 0.2 0.5562,0.4178 1819 -3.67E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.88
275 2017_06_12 15:05:45 763 10 0 9.195 0.2 0.5561,0.4178 1819 3.63E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.91
276 2017_06_12 15:05:45 787 10 0 9.216 0.2 0.5562,0.4178 1819 -3.63E-004 591.8 86.3 770.0 87.9 13.71 0.11 7.66
277 2017_06_12 15:05:45 810 10 0 9.233 0.1 0.5562,0.4178 1819 -3.63E-004 591.8 86.3 770.0 88.0 13.71 0.11 12.51
278 2017_06_12 15:05:45 834 10 0 9.211 0.1 0.5562,0.4178 1819 3.61E-004 591.8 86.3 770.0 87.9 13.71 0.11 11.49
279 2017_06_12 15:05:45 858 10 0 9.223 0.2 0.5561,0.4178 1819 3.60E-004 591.8 86.3 770.0 87.9 13.71 0.11 8.61
280 2017_06_12 15:05:45 883 10 0 9.235 0.2 0.5562,0.4178 1819 -3.63E-004 591.8 86.3 769.9 87.9 13.72 0.11 6.55
281 2017_06_12 15:05:45 904 10 0 9.226 0.2 0.5561,0.4178 1819 3.62E-004 591.8 86.3 770.0 87.9 13.71 0.11 6.55
282 2017_06_12 15:05:45 925 10 0 9.219 0.2 0.5561,0.4178 1820 -3.58E-004 591.8 86.3 769.9 87.9 13.71 0.11 7.65
283 2017_06_12 15:05:45 945 10 0 9.215 0.2 0.5561,0.4178 1820 -3.59E-004 591.8 86.3 769.9 87.9 13.71 0.11 8.61
284 2017_06_12 15:05:45 964 10 0 9.209 0.2 0.5561,0.4178 1820 -3.62E-004 591.8 86.3 769.9 87.9 13.71 0.11 6.57
285 2017_06_12 15:05:45 982 10 0 9.240 0.2 0.5561,0.4178 1820 -3.63E-004 591.8 86.3 769.9 87.9 13.71 0.11 7.23
286 2017_06_12 15:05:46 002 10 0 9.203 0.2 0.5561,0.4178 1819 3.67E-004 591.8 86.3 769.9 87.9 13.71 0.11 6.57
287 2017_06_12 15:05:46 020 10 0 9.216 0.2 0.5561,0.4178 1820 -3.67E-004 591.8 86.3 769.9 87.9 13.71 0.11 7.25
288 2017_06_12 15:05:46 039 10 0 9.245 0.2 0.5561,0.4178 1819 3.68E-004 591.8 86.3 769.9 87.9 13.71 0.11 6.54
289 2017_06_12 15:05:46 063 10 0 9.242 0.2 0.5561,0.4178 1819 3.69E-004 591.8 86.3 769.9 87.9 13.71 0.11 5.72
290 2017_06_12 15:05:46 083 10 0 9.214 0.2 0.5561,0.4178 1819 3.68E-004 591.8 86.3 769.9 87.9 13.71 0.11 7.25
291 2017_06_12 15:05:46 104 10 0 9.247 0.2 0.5561,0.4178 1820 -3.66E-004 591.8 86.3 769.9 87.9 13.71 0.11 7.22
292 2017_06_12 15:05:46 127 10 0 9.224 0.2 0.5561,0.4178 1820 -3.66E-004 591.8 86.3 769.9 87.9 13.71 0.11 8.60
293 2017_06_12 15:05:46 150 10 0 9.197 0.1 0.5561,0.4178 1819 3.68E-004 591.8 86.3 769.9 87.9 13.71 0.11 10.62
294 2017_06_12 15:05:46 173 10 0 9.205 0.1 0.5561,0.4178 1819 3.68E-004 591.8 86.3 770.0 87.9 13.71 0.11 11.49
295 2017_06_12 15:05:46 196 10 0 9.213 0.1 0.5561,0.4178 1819 3.68E-004 591.8 86.3 769.9 87.9 13.71 0.11 15.31
296 2017_06_12 15:05:46 220 10 0 9.226 0.2 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.0 87.9 13.71 0.11 7.65
297 2017_06_12 15:05:46 245 10 0 9.216 0.2 0.5561,0.4178 1819 3.67E-004 591.8 86.3 770.0 87.9 13.71 0.11 7.25
298 2017_06_12 15:05:46 268 10 0 9.213 0.2 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.0 87.9 13.72 0.11 8.11
299 2017_06_12 15:05:46 290 10 0 9.218 0.1 0.5561,0.4178 1819 -3.68E-004 591.8 86.3 770.0 87.9 13.71 0.11 12.53
300 2017_06_12 15:05:46 314 10 0 9.216 0.2 0.5562,0.4177 1819 -3.70E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.19
301 2017_06_12 15:05:46 339 10 0 9.219 0.2 0.5562,0.4177 1819 -3.70E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.19
302 2017_06_12 15:05:46 362 10 0 9.213 0.2 0.5562,0.4177 1819 -3.69E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.90
303 2017_06_12 15:05:46 385 10 0 9.216 0.2 0.5562,0.4178 1819 -3.69E-004 591.8 86.3 770.0 87.9 13.72 0.11 7.26
304 2017_06_12 15:05:46 408 10 0 9.203 0.2 0.5562,0.4178 1819 -3.69E-004 591.8 86.3 770.0 87.9 13.72 0.11 8.63
305 2017_06_12 15:05:46 432 10 0 9.223 0.1 0.5562,0.4177 1819 -3.69E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.84
306 2017_06_12 15:05:46 453 10 0 9.230 0.1 0.5562,0.4177 1819 -3.69E-004 591.8 86.3 770.0 87.9 13.72 0.11 11.47
307 2017_06_12 15:05:46 474 10 0 9.217 0.1 0.5561,0.4178 1819 -3.67E-004 591.8 86.3 770.0 87.9 13.72 0.11 10.60
308 2017_06_12 15:05:46 493 10 0 9.228 0.2 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.0 87.9 13.72 0.11 8.60
309 2017_06_12 15:05:46 513 10 0 9.207 0.2 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.0 87.9 13.71 0.11 9.20
310 2017_06_12 15:05:46 532 10 0 9.213 0.1 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.0 87.9 13.72 0.11 9.85
311 2017_06_12 15:05:46 551 10 0 9.216 0.1 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.1 87.9 13.71 0.11 11.48
312 2017_06_12 15:05:46 570 10 0 9.217 0.1 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.1 87.9 13.71 0.11 10.60
313 2017_06_12 15:05:46 590 10 0 9.242 0.1 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.1 87.9 13.71 0.11 11.45
314 2017_06_12 15:05:46 611 10 0 9.205 0.2 0.5561,0.4178 1820 -3.64E-004 591.8 86.3 770.0 87.9 13.71 0.11 8.62
315 2017_06_12 15:05:46 632 10 0 9.228 0.2 0.5561,0.4178 1819 3.64E-004 591.8 86.3 770.1 87.9 13.71 0.11 9.17
316 2017_06_12 15:05:46 656 10 0 9.219 0.1 0.5561,0.4178 1820 -3.63E-004 591.8 86.3 730.2 87.9 13.70 0.11 11.47
317 2017_06_12 15:05:46 679 10 0 9.218 0.1 0.5561,0.4178 1820 -3.63E-004 591.8 86.3 730.2 87.9 13.70 0.11 12.51
318 2017_06_12 15:05:46 702 10 0 9.219 0.2 0.5561,0.4178 1820 -3.64E-004 591.8 86.3 730.2 87.9 13.70 0.11 6.55
319 2017_06_12 15:05:46 725 10 0 9.215 0.2 0.5561,0.4178 1820 -3.65E-004 591.8 86.3 770.1 87.9 13.71 0.11 7.25
320 2017_06_12 15:05:46 750 10 0 9.216 0.2 0.5561,0.4178 1820 -3.61E-004 591.8 86.3 770.1 87.9 13.70 0.11 7.25
321 2017_06_12 15:05:46 773 10 0 9.226 0.1 0.5561,0.4178 1820 -3.64E-004 591.8 86.3 770.0 87.9 13.70 0.11 11.46
322 2017_06_12 15:05:46 798 10 0 9.226 0.2 0.5561,0.4178 1820 -3.63E-004 591.8 86.3 770.1 87.9 13.70 0.11 9.17
323 2017_06_12 15:05:46 821 10 0 9.242 0.2 0.5561,0.4178 1820 -3.62E-004 591.8 86.3 770.0 87.9 13.70 0.11 7.23
324 2017_06_12 15:05:46 845 10 0 9.246 0.2 0.5561,0.4178 1819 3.63E-004 591.8 86.3 770.0 87.9 13.70 0.11 7.22
325 2017_06_12 15:05:46 868 10 0 9.219 0.2 0.5561,0.4178 1819 3.62E-004 591.8 86.3 770.0 87.9 13.70 0.11 7.65
326 2017_06_12 15:05:46 891 10 0 9.242 0.1 0.5561,0.4178 1819 3.62E-004 591.8 86.3 770.0 87.9 13.70 0.11 11.44
327 2017_06_12 15:05:46 915 10 0 9.221 0.1 0.5561,0.4178 1819 3.62E-004 591.8 86.3 770.1 87.9 13.70 0.11 9.83
328 2017_06_12 15:05:46 938 10 0 9.237 0.1 0.5561,0.4178 1819 3.64E-004 591.8 86.3 770.0 87.9 13.70 0.11 9.81
329 2017_06_12 15:05:46 961 10 0 9.206 0.2 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.0 87.9 13.70 0.11 7.66
330 2017_06_12 15:05:46 984 10 0 9.237 0.2 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.0 87.9 13.70 0.11 6.87
331 2017_06_12 15:05:47 007 10 0 9.204 0.2 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.0 87.9 13.70 0.11 9.19
332 2017_06_12 15:05:47 032 10 0 9.226 0.1 0.5561,0.4178 1819 3.65E-004 591.8 86.3 770.1 87.9 13.71 0.11 9.83
333 2017_06_12 15:05:47 053 10 0 9.225 0.1 0.5561,0.4178 1819 3.66E-004 591.8 86.3 770.1 87.9 13.70 0.11 9.83
334 2017_06_12 15:05:47 074 10 0 9.228 0.2 0.5557,0.4174 1821 -4.89E-004 591.8 86.1 770.1 88.0 13.71 0.11 8.09
335 2017_06_12 15:05:47 093 10 0 9.206 0.1 0.5562,0.4178 1819 -3.42E-004 591.8 86.4 770.1 87.9 13.71 0.11 12.53
336 2017_06_12 15:05:47 111 10 0 9.220 0.1 0.5562,0.4178 1819 3.51E-004 591.8 86.4 770.1 87.9 13.71 0.11 11.47
337 2017_06_12 15:05:47 131 10 0 9.219 0.1 0.5562,0.4178 1819 -3.61E-004 591.8 86.3 770.1 87.9 13.70 0.11 11.47
338 2017_06_12 15:05:47 150 10 0 9.219 0.1 0.5561,0.4178 1819 3.70E-004 591.8 86.3 770.1 87.9 13.70 0.11 9.83
339 2017_06_12 15:05:47 169 10 0 9.211 0.1 0.5561,0.4178 1819 3.68E-004 591.8 86.3 770.1 87.9 13.70 0.11 13.78
340 2017_06_12 15:05:47 187 10 0 9.223 0.1 0.5562,0.4178 1819 -3.61E-004 591.8 86.3 770.1 87.9 13.70 0.11 12.51
341 2017_06_12 15:05:47 205 10 0 9.208 0.2 0.5562,0.4178 1819 -3.56E-004 591.8 86.4 770.0 87.9 13.70 0.11 7.66
342 2017_06_12 15:05:47 225 10 0 9.228 0.2 0.5562,0.4178 1819 -3.60E-004 591.8 86.3 770.1 87.9 13.71 0.11 7.64
343 2017_06_12 15:05:47 244 10 0 9.243 0.2 0.5562,0.4178 1819 -3.62E-004 591.8 86.3 770.1 87.9 13.71 0.11 8.08
344 2017_06_12 15:05:47 263 10 0 9.216 0.2 0.5562,0.4178 1819 -3.66E-004 591.8 86.3 770.0 87.9 13.71 0.11 7.25
345 2017_06_12 15:05:47 281 10 0 9.211 0.2 0.5562,0.4178 1819 -3.67E-004 591.8 86.3 770.0 87.9 13.71 0.11 5.99
346 2017_06_12 15:05:47 301 10 0 9.216 0.2 0.5562,0.4177 1819 -3.72E-004 591.8 86.3 770.0 87.9 13.72 0.11 8.61
347 2017_06_12 15:05:47 318 10 0 9.217 0.2 0.5562,0.4177 1819 -3.74E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.56
348 2017_06_12 15:05:47 338 10 0 9.234 0.2 0.5562,0.4177 1819 -3.73E-004 591.8 86.3 770.0 87.9 13.72 0.11 8.09
349 2017_06_12 15:05:47 359 10 0 9.231 0.2 0.5562,0.4177 1818 3.75E-004 591.8 86.3 770.0 87.9 13.71 0.11 7.24
350 2017_06_12 15:05:47 382 10 0 9.240 0.2 0.5562,0.4177 1819 -3.80E-004 591.8 86.3 770.0 87.9 13.72 0.11 5.98
351 2017_06_12 15:05:47 403 10 0 9.217 0.2 0.5562,0.4177 1818 3.82E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.89
352 2017_06_12 15:05:47 425 10 0 9.217 0.2 0.5562,0.4177 1818 3.83E-004 591.8 86.3 770.0 87.9 13.72 0.11 6.56
353 2017_06_12 15:05:47 446 10 0 9.213 0.2 0.5575,0.4168 1804 -5.32E-004 592.0 86.4 770.0 89.3 13.84 0.11 7.73
354 2017_06_12 15:05:47 468 10 0 9.226 0.2 0.5564,0.4176 1816 4.09E-004 591.8 86.3 770.0 89.0 13.75 0.11 8.12
