记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
703 2017_06_08 15:58:26 409 4 0 2.910 0.2 0.4711,0.3916 2452 -1.10E-002 591.0 52.9 614.3 76.6 28.60 0.00 45.01
704 2017_06_08 15:58:26 432 4 0 2.918 0.1 0.4712,0.3915 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.62 0.00 67.37
705 2017_06_08 15:58:26 456 4 0 2.912 0.2 0.4712,0.3916 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.62 0.00 52.51
706 2017_06_08 15:58:26 480 4 0 2.920 0.3 0.4712,0.3915 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.62 0.00 31.42
707 2017_06_08 15:58:26 504 4 0 2.911 0.3 0.4712,0.3915 2450 -1.10E-002 591.0 52.9 614.3 76.6 28.62 0.00 31.52
708 2017_06_08 15:58:26 528 4 0 2.910 0.2 0.4712,0.3915 2450 -1.10E-002 591.0 52.9 614.3 76.6 28.62 0.00 41.13
709 2017_06_08 15:58:26 551 4 0 2.915 0.2 0.4712,0.3914 2448 -1.10E-002 591.0 52.9 614.3 76.6 28.59 0.00 62.89
710 2017_06_08 15:58:26 579 4 0 2.913 0.2 0.4712,0.3914 2449 -1.10E-002 591.0 52.8 614.3 76.6 28.59 0.00 55.52
711 2017_06_08 15:58:26 606 4 0 2.917 0.3 0.4714,0.3917 2448 -1.09E-002 591.0 53.0 614.3 76.6 28.60 0.00 29.46
712 2017_06_08 15:58:26 638 4 0 2.910 0.2 0.4712,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.6 28.61 0.00 52.52
713 2017_06_08 15:58:26 665 4 0 2.899 0.3 0.4712,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.6 28.60 0.00 29.66
714 2017_06_08 15:58:26 692 4 0 2.910 0.2 0.4711,0.3913 2450 -1.11E-002 591.0 52.8 614.3 76.6 28.61 0.00 47.26
715 2017_06_08 15:58:26 720 4 0 2.904 0.2 0.4713,0.3916 2448 -1.10E-002 591.0 53.0 614.3 76.6 28.60 0.00 55.71
716 2017_06_08 15:58:26 747 4 0 2.914 0.3 0.4714,0.3916 2448 -1.10E-002 591.0 53.0 614.3 76.6 28.60 0.00 30.45
717 2017_06_08 15:58:26 774 4 0 2.922 0.2 0.4714,0.3916 2448 -1.10E-002 591.0 53.0 614.3 76.5 28.60 0.00 62.76
718 2017_06_08 15:58:26 801 4 0 2.908 0.2 0.4715,0.3918 2447 -1.09E-002 590.9 53.1 614.3 76.5 28.60 0.00 41.13
719 2017_06_08 15:58:26 829 4 0 2.917 0.3 0.4714,0.3917 2448 -1.09E-002 591.0 53.0 614.3 76.5 28.60 0.00 31.43
720 2017_06_08 15:58:26 854 4 0 2.908 0.2 0.4711,0.3913 2449 -1.11E-002 591.0 52.8 614.3 76.6 28.61 0.00 55.65
721 2017_06_08 15:58:26 878 4 0 2.906 0.2 0.4715,0.3917 2447 -1.09E-002 591.0 53.0 614.3 76.6 28.60 0.00 49.82
722 2017_06_08 15:58:26 902 4 0 2.917 0.3 0.4714,0.3916 2448 -1.10E-002 591.0 53.0 614.3 76.5 28.60 0.00 31.43
723 2017_06_08 15:58:26 926 4 0 2.906 0.3 0.4714,0.3916 2448 -1.09E-002 591.0 53.0 614.3 76.5 28.60 0.00 33.80
724 2017_06_08 15:58:26 951 4 0 2.912 0.2 0.4714,0.3910 2443 -1.12E-002 591.1 52.8 614.3 77.5 28.42 0.00 62.57
725 2017_06_08 15:58:26 976 4 0 2.909 0.2 0.4716,0.3914 2444 -1.10E-002 591.0 53.0 614.3 77.2 28.49 0.00 58.85
726 2017_06_08 15:58:27 000 4 0 2.910 0.3 0.4711,0.3910 2446 -1.12E-002 591.1 52.7 614.3 77.2 28.49 0.00 31.38
727 2017_06_08 15:58:27 024 4 0 2.910 0.3 0.4715,0.3917 2448 -1.09E-002 591.0 53.0 614.3 76.2 28.62 0.00 32.62
728 2017_06_08 15:58:27 046 4 0 2.913 0.3 0.4714,0.3916 2447 -1.10E-002 591.0 53.0 614.3 76.5 28.58 0.00 34.95
729 2017_06_08 15:58:27 072 4 0 2.910 0.1 0.4714,0.3915 2447 -1.10E-002 591.0 53.0 614.3 76.6 28.57 0.00 72.62
730 2017_06_08 15:58:27 098 4 0 2.909 0.2 0.4717,0.3917 2445 -1.09E-002 591.0 53.1 614.3 76.5 28.55 0.00 52.44
731 2017_06_08 15:58:27 125 4 0 2.903 0.3 0.4715,0.3916 2446 -1.10E-002 591.0 53.0 614.3 76.6 28.57 0.00 32.63
732 2017_06_08 15:58:27 152 4 0 2.909 0.2 0.4714,0.3915 2447 -1.10E-002 591.0 53.0 614.3 76.5 28.57 0.00 44.98
733 2017_06_08 15:58:27 184 4 0 2.917 0.2 0.4717,0.3914 2442 -1.11E-002 591.1 53.0 614.3 76.3 28.53 0.00 55.34
734 2017_06_08 15:58:27 211 4 0 2.909 0.2 0.4715,0.3915 2446 -1.10E-002 591.0 53.0 614.3 76.5 28.57 0.00 42.93
735 2017_06_08 15:58:27 239 4 0 2.907 0.2 0.4716,0.3915 2445 -1.10E-002 591.0 53.0 614.3 76.5 28.56 0.00 55.58
736 2017_06_08 15:58:27 263 4 0 2.910 0.3 0.4715,0.3915 2445 -1.10E-002 591.0 53.0 614.3 76.5 28.56 0.00 28.60
737 2017_06_08 15:58:27 288 4 0 2.914 0.2 0.4715,0.3915 2445 -1.10E-002 591.0 53.0 614.3 76.5 28.56 0.00 42.84
738 2017_06_08 15:58:27 313 4 0 2.919 0.2 0.4714,0.3914 2446 -1.11E-002 591.0 52.9 614.3 76.5 28.57 0.00 62.75
739 2017_06_08 15:58:27 337 4 0 2.910 0.2 0.4715,0.3915 2445 -1.10E-002 591.0 53.0 614.3 76.5 28.56 0.00 47.18
740 2017_06_08 15:58:27 361 4 0 2.917 0.3 0.4715,0.3915 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 31.37
741 2017_06_08 15:58:27 386 4 0 2.907 0.3 0.4715,0.3915 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 32.57
742 2017_06_08 15:58:27 411 4 0 2.906 0.2 0.4715,0.3914 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 52.50
743 2017_06_08 15:58:27 435 4 0 2.915 0.2 0.4715,0.3914 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 62.79
744 2017_06_08 15:58:27 459 4 0 2.910 0.3 0.4715,0.3914 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 37.74
745 2017_06_08 15:58:27 484 4 0 2.910 0.3 0.4715,0.3914 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 31.44
746 2017_06_08 15:58:27 508 4 0 2.916 0.2 0.4715,0.3914 2445 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 40.94
747 2017_06_08 15:58:27 531 4 0 2.912 0.2 0.4713,0.3912 2445 -1.11E-002 591.1 52.9 614.3 76.6 28.55 0.00 55.45
748 2017_06_08 15:58:27 555 4 0 2.922 0.2 0.4714,0.3913 2445 -1.11E-002 591.0 52.9 614.3 76.6 28.55 0.00 58.72
749 2017_06_08 15:58:27 578 4 0 2.910 0.2 0.4715,0.3913 2445 -1.11E-002 591.0 52.9 614.3 76.6 28.54 0.00 44.92
750 2017_06_08 15:58:27 644 4 0 2.915 0.3 0.4715,0.3913 2445 -1.11E-002 591.0 52.9 614.3 76.6 28.55 0.00 27.70
751 2017_06_08 15:58:27 669 4 0 2.909 0.2 0.4715,0.3913 2445 -1.11E-002 591.0 52.9 614.3 76.6 28.55 0.00 39.32
752 2017_06_08 15:58:27 697 4 0 2.910 0.1 0.4718,0.3917 2444 -1.09E-002 591.0 53.1 614.3 76.6 28.54 0.00 67.37
753 2017_06_08 15:58:27 727 4 0 2.909 0.3 0.4716,0.3914 2444 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 29.49
754 2017_06_08 15:58:27 756 4 0 2.902 0.2 0.4715,0.3914 2444 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 63.06
755 2017_06_08 15:58:27 781 4 0 2.917 0.3 0.4715,0.3913 2444 -1.11E-002 591.0 52.9 614.3 76.6 28.54 0.00 33.61
756 2017_06_08 15:58:27 804 4 0 2.917 0.3 0.4715,0.3914 2444 -1.11E-002 591.0 53.0 614.3 76.5 28.54 0.00 34.85
757 2017_06_08 15:58:27 829 4 0 2.903 0.2 0.4717,0.3916 2444 -1.10E-002 591.0 53.1 614.3 76.5 28.54 0.00 41.11
758 2017_06_08 15:58:27 852 4 0 2.910 0.2 0.4716,0.3915 2444 -1.10E-002 591.0 53.0 614.3 76.5 28.54 0.00 62.89
759 2017_06_08 15:58:27 876 4 0 2.913 0.2 0.4716,0.3914 2444 -1.10E-002 591.0 53.0 614.3 76.5 28.53 0.00 58.88
760 2017_06_08 15:58:27 900 4 0 2.917 0.3 0.4716,0.3915 2444 -1.10E-002 591.0 53.0 614.3 76.5 28.53 0.00 37.63
761 2017_06_08 15:58:27 923 4 0 2.927 0.3 0.4715,0.3913 2444 -1.11E-002 591.1 52.9 614.3 76.5 28.54 0.00 31.26
762 2017_06_08 15:58:27 947 4 0 2.906 0.3 0.4715,0.3912 2444 -1.11E-002 591.1 52.9 614.3 76.5 28.54 0.00 34.98
763 2017_06_08 15:58:27 974 4 0 2.916 0.1 0.4715,0.3914 2444 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 72.41
764 2017_06_08 15:58:28 000 4 0 2.920 0.2 0.4715,0.3913 2444 -1.11E-002 591.0 52.9 614.3 76.5 28.54 0.00 46.99
765 2017_06_08 15:58:28 026 4 0 2.907 0.3 0.4715,0.3913 2444 -1.11E-002 591.0 52.9 614.3 76.6 28.54 0.00 30.46
766 2017_06_08 15:58:28 051 4 0 2.914 0.2 0.4715,0.3913 2445 -1.11E-002 591.1 52.9 614.3 76.5 28.54 0.00 55.40
767 2017_06_08 15:58:28 074 4 0 2.911 0.2 0.4715,0.3913 2444 -1.11E-002 591.0 53.0 614.3 76.5 28.54 0.00 58.93
768 2017_06_08 15:58:28 098 4 0 2.905 0.2 0.4715,0.3913 2444 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 49.72
769 2017_06_08 15:58:28 122 4 0 2.912 0.3 0.4715,0.3913 2444 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 28.56
770 2017_06_08 15:58:28 149 4 0 2.913 0.3 0.4716,0.3913 2444 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 32.49
771 2017_06_08 15:58:28 172 4 0 2.913 0.2 0.4717,0.3915 2444 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 58.90
772 2017_06_08 15:58:28 197 4 0 2.919 0.2 0.4716,0.3914 2444 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 58.77
773 2017_06_08 15:58:28 219 4 0 2.906 0.3 0.4715,0.3913 2444 -1.11E-002 591.1 52.9 614.3 76.6 28.54 0.00 36.33
774 2017_06_08 15:58:28 244 4 0 2.917 0.3 0.4716,0.3914 2444 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 34.85
775 2017_06_08 15:58:28 268 4 0 2.912 0.3 0.4715,0.3913 2444 -1.11E-002 591.1 52.9 614.3 76.6 28.54 0.00 34.91
776 2017_06_08 15:58:28 295 4 0 2.904 0.1 0.4717,0.3914 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 67.51
777 2017_06_08 15:58:28 325 4 0 2.907 0.2 0.4716,0.3914 2444 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 41.06
778 2017_06_08 15:58:28 351 4 0 2.914 0.2 0.4716,0.3914 2444 -1.11E-002 591.0 53.0 614.3 76.5 28.55 0.00 44.86
779 2017_06_08 15:58:28 377 4 0 2.916 0.2 0.4716,0.3914 2444 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 58.84
780 2017_06_08 15:58:28 403 4 0 2.914 0.3 0.4716,0.3914 2443 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 32.48
781 2017_06_08 15:58:28 428 4 0 2.904 0.3 0.4717,0.3914 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.55 0.00 30.49
782 2017_06_08 15:58:28 457 4 0 2.919 0.2 0.4717,0.3914 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 55.32
783 2017_06_08 15:58:28 485 4 0 2.907 0.3 0.4716,0.3914 2443 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 31.48
784 2017_06_08 15:58:28 516 4 0 2.911 0.2 0.4716,0.3914 2443 -1.11E-002 591.0 53.0 614.3 76.6 28.55 0.00 62.87
785 2017_06_08 15:58:28 542 4 0 2.917 0.2 0.4715,0.3912 2444 -1.11E-002 591.1 52.9 614.3 76.6 28.55 0.00 39.21
786 2017_06_08 15:58:28 568 4 0 2.903 0.3 0.4716,0.3913 2443 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 31.51
787 2017_06_08 15:58:28 592 4 0 2.918 0.1 0.4717,0.3914 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 67.19
788 2017_06_08 15:58:28 616 4 0 2.904 0.2 0.4717,0.3915 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 55.60
789 2017_06_08 15:58:28 640 4 0 2.916 0.3 0.4715,0.3913 2444 -1.11E-002 591.1 52.9 614.3 76.6 28.54 0.00 37.66
790 2017_06_08 15:58:28 664 4 0 2.916 0.3 0.4717,0.3914 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 31.38
791 2017_06_08 15:58:28 690 4 0 2.913 0.2 0.4718,0.3916 2442 -1.10E-002 591.0 53.1 614.3 76.6 28.54 0.00 40.96
792 2017_06_08 15:58:28 714 4 0 2.917 0.2 0.4716,0.3913 2443 -1.11E-002 591.0 53.0 614.3 76.6 28.54 0.00 62.72
793 2017_06_08 15:58:28 738 4 0 2.920 0.2 0.4717,0.3914 2443 -1.10E-002 591.0 53.0 614.3 76.6 28.54 0.00 49.47
794 2017_06_08 15:58:28 761 4 0 2.912 0.3 0.4717,0.3912 2441 -1.11E-002 591.1 52.9 614.3 76.6 28.53 0.00 33.64
795 2017_06_08 15:58:28 788 4 0 2.911 0.3 0.4718,0.3914 2442 -1.10E-002 591.0 53.1 614.3 76.6 28.53 0.00 31.41
796 2017_06_08 15:58:28 816 4 0 2.903 0.1 0.4717,0.3913 2442 -1.11E-002 591.1 53.0 614.3 76.6 28.53 0.00 78.75
797 2017_06_08 15:58:28 843 4 0 2.917 0.2 0.4717,0.3914 2442 -1.11E-002 591.0 53.0 614.3 76.6 28.53 0.00 39.19
798 2017_06_08 15:58:28 867 4 0 2.903 0.3 0.4717,0.3914 2442 -1.11E-002 591.1 53.0 614.3 76.6 28.53 0.00 32.59
799 2017_06_08 15:58:28 891 4 0 2.910 0.2 0.4717,0.3914 2442 -1.11E-002 591.1 53.0 614.3 76.6 28.53 0.00 55.47
800 2017_06_08 15:58:28 916 4 0 2.914 0.2 0.4715,0.3912 2443 -1.11E-002 591.1 52.9 614.3 76.6 28.54 0.00 62.78
801 2017_06_08 15:58:28 939 4 0 2.910 0.2 0.4715,0.3911 2443 -1.11E-002 591.1 52.9 614.3 76.6 28.54 0.00 41.00
802 2017_06_08 15:58:28 963 4 0 2.926 0.3 0.4717,0.3912 2441 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 30.24
803 2017_06_08 15:58:28 987 4 0 2.911 0.3 0.4717,0.3913 2441 -1.11E-002 591.1 53.0 614.3 76.5 28.53 0.00 34.90
804 2017_06_08 15:58:29 011 4 0 2.919 0.2 0.4717,0.3913 2441 -1.11E-002 591.1 53.0 614.4 76.6 28.53 0.00 52.22
805 2017_06_08 15:58:29 036 4 0 2.913 0.1 0.4717,0.3914 2442 -1.11E-002 591.1 53.0 614.4 76.6 28.53 0.00 67.27
806 2017_06_08 15:58:29 064 4 0 2.906 0.3 0.4717,0.3913 2442 -1.11E-002 591.1 53.0 614.4 76.6 28.53 0.00 32.56
807 2017_06_08 15:58:29 093 4 0 2.916 0.2 0.4719,0.3915 2441 -1.10E-002 591.0 53.1 614.4 76.5 28.53 0.00 40.91
808 2017_06_08 15:58:29 119 4 0 2.911 0.2 0.4718,0.3914 2441 -1.10E-002 591.0 53.1 614.3 76.6 28.53 0.00 62.84
809 2017_06_08 15:58:29 142 4 0 2.916 0.3 0.4719,0.3915 2441 -1.10E-002 591.0 53.1 614.3 76.5 28.53 0.00 31.37
810 2017_06_08 15:58:29 166 4 0 2.910 0.3 0.4718,0.3915 2441 -1.10E-002 591.0 53.1 614.3 76.6 28.53 0.00 36.27
811 2017_06_08 15:58:29 192 4 0 2.910 0.2 0.4718,0.3913 2440 -1.11E-002 591.1 53.0 614.3 76.6 28.52 0.00 52.35
812 2017_06_08 15:58:29 221 4 0 2.912 0.2 0.4719,0.3914 2440 -1.10E-002 591.0 53.1 614.3 76.6 28.52 0.00 62.78
813 2017_06_08 15:58:29 250 4 0 2.920 0.3 0.4719,0.3915 2440 -1.10E-002 591.0 53.1 614.3 76.6 28.52 0.00 32.39
814 2017_06_08 15:58:29 280 4 0 2.910 0.2 0.4719,0.3915 2441 -1.10E-002 591.0 53.1 614.3 76.5 28.52 0.00 62.82
815 2017_06_08 15:58:29 309 4 0 2.917 0.3 0.4717,0.3913 2441 -1.11E-002 591.1 53.0 614.3 76.6 28.52 0.00 28.49
816 2017_06_08 15:58:29 340 4 0 2.905 0.1 0.4719,0.3915 2441 -1.10E-002 591.0 53.1 614.3 76.5 28.52 0.00 67.43
817 2017_06_08 15:58:29 365 4 0 2.907 0.3 0.4720,0.3916 2440 -1.10E-002 591.0 53.2 614.3 76.5 28.52 0.00 30.42
818 2017_06_08 15:58:29 389 4 0 2.906 0.3 0.4719,0.3914 2440 -1.10E-002 591.1 53.1 614.3 76.6 28.52 0.00 32.54
819 2017_06_08 15:58:29 414 4 0 2.914 0.2 0.4719,0.3914 2440 -1.10E-002 591.1 53.1 614.3 76.6 28.51 0.00 62.73
820 2017_06_08 15:58:29 440 4 0 2.913 0.2 0.4719,0.3914 2441 -1.10E-002 591.1 53.1 614.3 76.5 28.52 0.00 55.38
821 2017_06_08 15:58:29 465 4 0 2.907 0.3 0.4716,0.3912 2442 -1.11E-002 591.1 52.9 614.3 76.6 28.52 0.00 29.48
822 2017_06_08 15:58:29 492 4 0 2.910 0.3 0.4716,0.3911 2441 -1.11E-002 591.1 52.9 614.3 76.6 28.52 0.00 36.25
823 2017_06_08 15:58:29 521 4 0 2.909 0.2 0.4718,0.3913 2441 -1.11E-002 591.1 53.0 614.4 76.6 28.52 0.00 55.46
824 2017_06_08 15:58:29 551 4 0 2.906 0.3 0.4718,0.3913 2441 -1.11E-002 591.1 53.0 614.4 76.5 28.52 0.00 31.46
825 2017_06_08 15:58:29 581 4 0 2.923 0.2 0.4718,0.3913 2441 -1.11E-002 591.1 53.0 614.3 76.6 28.52 0.00 62.57
826 2017_06_08 15:58:29 608 4 0 2.914 0.3 0.4718,0.3914 2441 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 31.37
827 2017_06_08 15:58:29 635 4 0 2.906 0.2 0.4718,0.3914 2441 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 58.99
828 2017_06_08 15:58:29 662 4 0 2.913 0.2 0.4719,0.3915 2440 -1.10E-002 591.0 53.1 614.4 76.6 28.52 0.00 42.80
829 2017_06_08 15:58:29 685 4 0 2.913 0.3 0.4719,0.3915 2441 -1.10E-002 591.0 53.1 614.4 76.6 28.57 0.00 31.43
830 2017_06_08 15:58:29 709 4 0 2.907 0.2 0.4718,0.3913 2440 -1.11E-002 591.1 53.0 614.4 76.6 28.52 0.00 41.02
831 2017_06_08 15:58:29 735 4 0 2.917 0.1 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.4 76.4 28.49 0.00 67.08
832 2017_06_08 15:58:29 762 4 0 2.909 0.2 0.4718,0.3910 2437 -1.12E-002 591.2 52.9 614.4 76.4 28.46 0.00 42.77
833 2017_06_08 15:58:29 793 4 0 2.916 0.3 0.4720,0.3912 2438 -1.11E-002 591.1 53.0 614.4 76.5 28.48 0.00 32.39
834 2017_06_08 15:58:29 819 4 0 2.917 0.2 0.4718,0.3911 2439 -1.12E-002 591.1 52.9 614.3 76.5 28.49 0.00 58.69
835 2017_06_08 15:58:29 845 4 0 2.905 0.3 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.50 0.00 30.43
836 2017_06_08 15:58:29 873 4 0 2.923 0.2 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.50 0.00 42.62
837 2017_06_08 15:58:29 896 4 0 2.913 0.2 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.50 0.00 58.78
838 2017_06_08 15:58:29 920 4 0 2.920 0.2 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.50 0.00 40.80
839 2017_06_08 15:58:29 944 4 0 2.911 0.3 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.50 0.00 31.38
840 2017_06_08 15:58:29 968 4 0 2.904 0.3 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.50 0.00 32.54
841 2017_06_08 15:58:29 992 4 0 2.916 0.2 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.51 0.00 58.76
842 2017_06_08 15:58:30 016 4 0 2.910 0.2 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.4 76.5 28.51 0.00 52.34
843 2017_06_08 15:58:30 040 4 0 2.918 0.2 0.4718,0.3911 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 40.84
844 2017_06_08 15:58:30 066 4 0 2.915 0.3 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 29.39
845 2017_06_08 15:58:30 089 4 0 2.913 0.2 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 52.27
846 2017_06_08 15:58:30 125 4 0 2.917 0.3 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 31.32
847 2017_06_08 15:58:30 149 4 0 2.911 0.3 0.4717,0.3910 2439 -1.12E-002 591.1 52.9 614.3 76.5 28.51 0.00 36.22
848 2017_06_08 15:58:30 172 4 0 2.919 0.2 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 49.44
849 2017_06_08 15:58:30 195 4 0 2.912 0.2 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 62.77
850 2017_06_08 15:58:30 220 4 0 2.907 0.2 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 47.15
851 2017_06_08 15:58:30 246 4 0 2.918 0.3 0.4720,0.3914 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 31.32
852 2017_06_08 15:58:30 274 4 0 2.913 0.2 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 49.54
853 2017_06_08 15:58:30 300 4 0 2.905 0.2 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 52.43
854 2017_06_08 15:58:30 336 4 0 2.910 0.3 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 27.71
855 2017_06_08 15:58:30 361 4 0 2.915 0.2 0.4719,0.3913 2439 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 44.79
856 2017_06_08 15:58:30 386 4 0 2.904 0.3 0.4718,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.51 0.00 29.50
857 2017_06_08 15:58:30 411 4 0 2.908 0.2 0.4718,0.3911 2439 -1.12E-002 591.1 53.0 614.3 76.5 28.51 0.00 39.29
858 2017_06_08 15:58:30 435 4 0 2.916 0.1 0.4719,0.3913 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 67.18
859 2017_06_08 15:58:30 462 4 0 2.911 0.2 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 49.58
860 2017_06_08 15:58:30 488 4 0 2.911 0.3 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 30.39
861 2017_06_08 15:58:30 515 4 0 2.911 0.2 0.4719,0.3912 2439 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 52.34
862 2017_06_08 15:58:30 542 4 0 2.912 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 49.57
863 2017_06_08 15:58:30 568 4 0 2.907 0.3 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 30.43
864 2017_06_08 15:58:30 595 4 0 2.917 0.2 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 58.75
865 2017_06_08 15:58:30 621 4 0 2.908 0.2 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 52.38
866 2017_06_08 15:58:30 648 4 0 2.914 0.3 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 33.60
867 2017_06_08 15:58:30 675 4 0 2.904 0.2 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 52.45
868 2017_06_08 15:58:30 700 4 0 2.920 0.2 0.4722,0.3915 2437 -1.10E-002 591.1 53.2 614.3 76.5 28.51 0.00 46.95
869 2017_06_08 15:58:30 725 4 0 2.914 0.3 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.51 0.00 30.35
870 2017_06_08 15:58:30 748 4 0 2.904 0.3 0.4718,0.3911 2439 -1.12E-002 591.1 53.0 614.3 76.5 28.51 0.00 33.72
871 2017_06_08 15:58:30 772 4 0 2.921 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 52.15
872 2017_06_08 15:58:30 797 4 0 2.923 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 58.64
873 2017_06_08 15:58:30 821 4 0 2.910 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 42.84
874 2017_06_08 15:58:30 845 4 0 2.917 0.3 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 28.50
875 2017_06_08 15:58:30 869 4 0 2.920 0.3 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.52 0.00 32.39
876 2017_06_08 15:58:30 894 4 0 2.911 0.1 0.4720,0.3913 2438 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 78.51
877 2017_06_08 15:58:30 918 4 0 2.906 0.2 0.4721,0.3915 2437 -1.10E-002 591.1 53.2 614.3 76.5 28.52 0.00 62.93
878 2017_06_08 15:58:30 941 4 0 2.910 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.53 0.00 39.28
879 2017_06_08 15:58:30 967 4 0 2.906 0.3 0.4717,0.3910 2439 -1.12E-002 591.1 52.9 614.3 76.5 28.53 0.00 29.50
880 2017_06_08 15:58:30 992 4 0 2.916 0.2 0.4718,0.3911 2438 -1.12E-002 591.1 53.0 614.3 76.6 28.53 0.00 42.77
